Season,Time,Content,Sentiment
Kış,Akşam,telefonumun sol üst köşesinde beliren marka avea yazardı eskiden şimdi türk telekom yazıyor gün boyu gözüm oraya gitti alışamadım sanki telefonumu başka birisi düzenlemiş gibi yabancı geliyor hala avea geri dön tamam anladık birleştiniz de ayrıymış gibi takılsaydınız keşke,
Kış,Akşam,telefonumun üst kısmında dev gibi yer kaplayan marka ya tt gibi bir kısaltma yapın ya da ben değiştireyim operatörümü,
Kış,Akşam,adil kullanım kotası siki uyguladıktan sonra fiberiyle hızıyla övünmesini son derece gereksiz bulduğum marka  istersen saniyede 50 gb hız ver aylık limitsiz internetimin adksını 1 sn de tükettikten sonra fiberden bana ne,
Kış,Gece,benim için şunları ifade eden şirketdownstream upstreamhlin scale 4551 6463loop attenuationdb 265 170signal attenuationdb 265 160snr margindb 64 60attainable ratekbps 16184 1160output powerdbm 213 122not süper tt şirketimiz hızımı 6mbite sabitleyerek çözmekte konuyunot2 dağda bayırda değilim istanbuldayım,
Kış,Gece,reklamları kusturacak derecede sık dönen firma,
Kış,Gece,postaaaa sayın cake 2007 yılından borcunuz bulunmaktadır gelin barışalım iyide sevgili cin ali gsm numaram e postam ev ve iş adreslerim 20 yıldır aynı yetmedi mi teknoloji devi bilmem kaç yıldır senin adsl müşterinim bekle sen gelirim,
Kış,Öğlen,bizim dükkanın yanında bir mağazaları var iki gündür aynı reklam müziği aralıksız durmadan çalıyor sanırım tüm mağazalarında aynı durum var birleşiyor birleşiyorlan müziği yapana küfrediyorum zorla ayrıca çekmiyor lan işte kabul etsinler zaten çekmediği için o kadar interneti bu kadar ucuza veriyorlar yine de pazara böyle firma da lazım,
Kış,Öğlen,rekabet oluşmasın diye hiç bir firmaya kazı izni vermeyen kendi dağ başındaki 23 noktaya götürdüğü limitli fiber interneti de sanki tüm türkiyeyi hızlı fiber internete boğmuş edasıyla yalan reklamlarla bas bas bağıran her iki siteden birini yasaklayansansürleyen kötü hizmet sunan arap şirketi,
Kış,Öğlen,reklamlarına bakarsak parasıyla rezil olmuş firmadır,
Kış,Akşam,bu heb ayasheb ayas iki aydır yeni evindeheb ayas telefonu da interneti de yeni evine nakil yaptırmak istiyorheb ayas nakilsiz altyapısız heb ayas manisada büyükşehirde yaşıyorheb ayas mağdur aboneliklerini iptal ediyorheb ayas fiberleyemiyorbunun gibi ol heb ayas,
Kış,Gece,hali hazirda batmakta olan ve zaten turk telekoma ait aveayi kurtarma girişimini çok büyük bir olaymıs gibi birleştik diye millete yutturmaya çalışan sirketpara saçmayı o kadar çok seviyorlar ki birde bitmeyen reklam filmi çekmisler üstüne oynatmadiklari adam kalmadığı gibi pump it şarkısını fiberliyoruz diye saçma sapan uyarlamak üstün zeka geriliginden başka birşey olmasa gerek sonra arkadaşlarımın aaaa telefonumda avea yerine türk telekom yazıyor diye saskinliklarina göz ucuyla bu ne lan diyip beni gevrek gevrek gülümseten yazıdır ayrıca o ne lan bari tt miti tuti veya en azindan avea yazsalarmis daha karizmatik gorunurdu türk telekom ne yaa hangi hattı kullanıyorsunuz  türk telekombu ne gerçekten bari turkcell e inat turktelefon diyin türk olduğunuzu anlayalim,
Kış,Sabah,kişisel borçlarımla ilgili bilgilendirmeyi 3 şahıslara aile bireyleri yapabilen sözde kurumsal terbiyesiz firmadırservisinden memnun olmamam rağmen taahhüt biter bitmez adsl ve gsm aboneliklerimi tamamiyle iptal edeceğimdir aynı zamandaherşeye eyvallah ama kişisel alana müdahale olamaz yok öylebir yıl sonra gelen edit kendisinden kurtuldum,
Kış,Sabah,bağımsız yönetim kurulu üyesi olarak kamu görevlilerinin görev yapabildiği firma ıı171 sayılı kurumsal yönetim tebliği’nin ekinde yer alan kurumsal yönetim ilkelerinin 436 numaralı bendine göre bağımsız yönetim kurulu üyelerin “bağlı oldukları mevzuata uygun olması şartıyla üniversite öğretim üyeliği hariç üye olarak seçildikten sonra kamu kurum ve kuruluşlarında tam zamanlı çalışmıyor olması” gerekiyor ancak yine aynı ilke setinin 62 hükmünde devletten lisans alarak faaliyet gösteren ya da kamunun imtiyazlı pay sahibi olduğu şirketlerin bağımsız yönetim kurulu üyeleri için yukarıda değinilen “ç” bendindeki şartın aranmayacağı ifade edilmişbu durumda türk telekom gibi kamunun pay sahibi olduğu iletişim lisansı sahibi ya da kamunun imtiyazlı pay sahibi olduğu firmalarda kamu görevlileri de  aranan diğer şartları sağlaması halinde yönetim kurulu üyeliği yapabiliyorseçilmiş ve iktidara yakın kamu görevlilerine maaşlarına ilaveten önemli miktarda kaynak aktarım yolu açılmış durumda yani,
Kış,Öğlen,allah düşürmesin ellerine ,
Kış,Akşam,ekranın üst köşesinde adını gördüğümden beri ev telefonunu yanımda taşıyormuş hissi uyandıranne eski avea sitesinde ne de güncel türk telekom sitesinde tarifemin akıbetiyle ilgili bilgi bulabiliyorum tüm şartlar aynı kalacak diye üstüne basa basa söyleniyor ama aynı zamanda tarifelerin adının belki de kapsamının değişebileceği de alttan alttan aklımıza sokuluyor sitede mobil başlığı altında garip tarifeler türemiş bilehiç gereği olmayan oluşum,
Kış,Öğlen,simdi avea ile bir olmuştez zamanda ikiside batar insallah,
Kış,Gece,logosunu yenilemiş ancak 10 yıldır wordden bozma adsl kota sorgulama sayfasını değiştirmemiş istikrar sahibi firma lan ftpleri gönderin hayrına biz düzenleyelim hayır bir gören olurbahse konu sayfabüdüt yok lan yapmışlar yepisyeni modelini bunu böylece unutmuşlar orada dokunmayın kendi kendine biter demişler ama bitmemiş ve sürecek google onu unutuncaya dek bari buradan bir yönlendirme yapaydınız olmadı tasarımına el ataydınız,
Kış,Sabah,bünyesindeki markaları tek bir çatıda toplamaya kalkmış bunu da zottirik bir kampanya ile taçlandırmış güzide ülkemin gudik altyapı sağlayanı firma birleşmeyi insanlara nasıl anlatacaklarını da kestiremişler belli ki hızlı deseeekk olmaz bazı yerlerde hızlı deseeek o da olmaz sınırsız diye akk ayağına zaten kandırıyoruz bilmedikleri bir şey atalım ortaya nasılsa fibernet diye bir şey salladık daha kimse ne olduğunu bilmiyor yürürüz burdan fiberle nedir allah aşkına hayır sanırsın ki bu firmalar birleşti ve fiberoptik kalboyu icat etti dünyanın onlarca yıllardır kullandığı alt yapıyı yine kotalı kaynaklarla hayatımıza sokmanın haklı gururunu yaşayıp duruyorsunu aslında aslında fiberle diyince ilk olarak aklıma bu gelmişti  evet yaşlanıyorum  hadi bunları geçtim böylesi büyük bir birleşme için seçtiğiniz logo amblem nedir yahu komşunun lisede okuyan çocuğuna mı yaptırdınız tabi ya gençleri desteklemek gerek,
Kış,Sabah,annemin 40 yıllık evliliğine sadakati neyse turktekekoma o derece sadık kaldı beni sevmedi nan o kadargecenlerde gidip hamallik aidatıni hattını onu bunu kitledikleri ne varsa kapattikyillardir sömürge durumundaki ailem kendi bağımsızlığını ilan etti,
Kış,Akşam,apartmana sokaktaki kutudan hat çekilmesi için 67 ay beklememek için takipçisi yüksek bir hesaptan turktelekoma tweet atın sizi ararlar ülkedeki bürokrasiden sistem şikayet edin kadına arada iltifat edin halledilir,
Kış,Gece,her şeyi geçtim bari akk yüzünden bıçak gibi kestiğiniz internet hızını yeni ay başında sıkıntısız geri verin  sürünüyorum şu andabu arada bizim site ttnet fiber kullanmaktabkz he ya he fiberliyoz,
Kış,Gece,aycell battı aveaya çevirdiler avea battı türk telekom bunu da batıramazsınız herhalde artık  pttden yadigar emanete hiyanet etmeyin,
Kış,Akşam,bkz tılgın hg1332,
Kış,Öğlen,fiber internet şöyle dursun malum ilçedeki kablolar eski olduğu için internet hızını daha da yavaşlatan firmadiristediği kadar reklamlarla göz boyasin gercekler ortada özellikle de son birkac aydir internette sürekli kopmalar mevcut ve düzelmiyor bu da yetmiyormuş gibi şimdi de ekranimda koskocaman bir türk telekom yazisiantipatim artarak devam etmekte kisa surede yeniden yapilanmaya girmeleri lazim aksakliklar düzeltilmeli reklamlarla olmuyor maalesef,
Kış,Öğlen,bucanın göbeğinde 9 eylül karşısı alt yapısı olmayandır ev telefonu bile bağlatamıyorsunuz düşünün internetsiz ev mi olur la,
Kış,Akşam,şehrin göbeğinde 3g niz internetiniz çeksin de sonra nereyi fiberliyorsanız fiberleyintaahhüt dolsun behlül kaçarnot 2005ten beri avea,
Kış,Sabah,fiberi internet için değil liraları çekmek için kullanıyorlar galiba yeni bir atılım olabilir müşteri hizmetlerinde bant dinletip beni hiçbir insan evladına canlı olarak bağlamadan bakiyemi bitirmelerine başka açıklama getiremedim,
Kış,Sabah,55 tl ödüyordum sınırsız fiber internete bu sene 61 tloldu geçen ay arayıp izah ettim dedim daha uygun fiyatlı başka tarife varsa ona geçeyimmüşteri temsilcisi dedi ki bir tane var o da 62 tl bişi değişmiyor geçmedimsordum peki geçmezsem tutar böyle mi kalacak dedim evetdedi zaten taşınmayı düşünüyorum taahhüt verip kapatırken geri ödemektense devam etsinyeni evde dsmart ya da superonline falan alırım zaten dedimbu sabah fatura geldi 78 tlaradım görüntülenemiyor faturayapabileceğimiz bir şey yok sonra arayın dedilerkaz gibi yoluyorlar biziedit taahhüt bitmiş dediler 24 ay taahhüt verin 56 tl ödeyin dediler peki ya 6 ay sonra iptal ettirirsem dedimo zaman kalan sürelik tüm taahhüt ücretini ceza olarak ödersiniz dedibir nevi tehditya 24 ay bize soz ver vermezsen de allah belanı versin taktik bubkz 6 milyarlık evrende bu ülkeye denk gelmek,
Kış,Öğlen,ortak altyapı kullanılmasına karşı olan iss koskoca ülke bir firmanın eline kaldı,
Kış,Gece,2006 yılından beri telefon ve internet hizmeti aldığım dolandırıcı firma2013 yılında yeni taşındığım dairede fiber internet olduğu için internetimi fibere çevirip tivibu aldım gelip tivibu kutusu ve yeni fiber modem getirip kurdular taşınana kadar sorunsuz kullandım 2014 yılında yeni biyere taşındım telefon edip tivibu aboneliğimi iptal ettim modem ve tivibu cihazını herhangi bir ttnet bayine teslim edebileceğimi söylediler bende gidip cihazları teslim ettim dolandırılma olayım ise şu şekilde başladı internet hızından memnun olmadığım ve tvde dönen sahtekarca reklam sinirimi bozduğu için internet ve telefon hizmetini sonlandırma başvurusunda bulundum bana tivibu kutusu ve modemi teslim etmediğim için 350tl civarında para ödemem gerektiğini ilettiler ancak ben tüm cihazları 2014 yılında teslim etmiştim 2 yıl önce teslim ettiğim sırada verilen tutanak vs belgeleri bulamıyorum iptal başvurusunda bulunana kadar hiçbir şekilde bende ürün olduğuna dair brşey çıkartmadılar kendi sistemlerinden kaynaklı aksaklıktan dolayı ortada bir problem var ama cihazları teslim ettiğimi ispatlayamadığım için benden para talep ediyorlar bu işin hukuki boyutu nasıl olur ne yapmam gerekiyor hiç bilmiyorum 30 yaşındayım ve hiç avukatlık işim olmadı bilen arkadaşlar yeşillendirirse şansım varsa hukuki yola girmek istiyorum,
Kış,Öğlen,kendi alanında en kalitesiz hizmeti veren daha doğrusu veremeyen 3 firmanın tüm zamanların en başarısız ve pahalı şirketi adı birleşme hareketi bir yığın oluşturarak beddua ederken işimi kolaylaştırmış dandik ötesi oluşum çok korkuyordum arada birini unutacam diye şimdi rahatım inşaallah tekiniz üçünüz hepiniz artık her ne halt iseniz topunuz batarsınız da türk halkı olarak sizden kurtuluruz,
Kış,Gece,hayatımda şimdiye kadarki en garip telefon görüşmesini yaptığım çağrı merkezine sahip firma  iyi günler internet başvurumun durumunu öğrenmek için aramıştım başvurunuz altyapınız fibere uygun olmadığı için iptal edilmiş gözüküyor beyefendi ama nasıl olur başvuru alırken altyapı uygunluğunu kontrol ediyorsunuz zaten dediğim gibi beyefendi sistemde iptal gerekçesi olarak düşülen not bu peki adsl için başvuru yapayım öyleysemaalesef efendim dairenizde fiber internet hizmeti bulunduğu için bunun dışında bir şeye başvuramazsınız  e bende fibere başvurmuştum zaten  evet ama altyapınız fiber interneti desteklemediği için başvurunuz iptal edilmiş binanın altında t11a kutusu var komşularım da kullandığı için ben altyapının uygun olduğunu biliyorum ama çağrı merkezine anlatamıyorum şikayet kaydı açıldı 2 gün sonra ilk başvurumu alan kız tekrar arayarak başvurumu yineleyeceklerini söyledi 2 gün daha geçtikten sonra bu başvurumun da altyapım fibere uygun olmadığı gerekçesiyle iptal edildiğini öğrendim tabii ki kendim arayarak yoksa telekomun hiçbir şey için arayıp bilgi verdiği yok bunun üzerine ilçe telekom müdürlüğünü arayıp durumu izah ettim aldığım cevap fibernet başvuruları internetten veya çağrı merkezinden yapılamıyor telekom müdürlüğünden ya da bayilerden yapmanız lazım başvurularıaldığım cevaba inanamayarak telekom müdürlüğüne gittim oradakiler de böyle bir şey olmadığını istediğim kanaldan başvuru yapabileceğimi söylediler burada da bir şikayet kaydı açıldı aradan günler geçti ama yine arayan soran olmadı tabi 20 gündür uğraşmaktan yorulmuş ve vazgeçmek üzereyken bir akşam önünden geçtiğim bir telekom bayisinden üçüncü kez başvuru yaptım ertesi gün eve telekomdan geldi ve aynı günün akşamı da 24 mbit fiber internet paketi aktif oldu görünen o ki müdürlüğü aradığımda görüştüğüm kız doğru söylüyormuş 2016 yılında türkiyenin en büyük telekomünikasyon firması internet ve telefon hizmeti veren bir firma internet veya telefon yoluyla başvuru alamıyor 1 sefer olsa hadi bir hata olmuştur diyeceğim ama ilk başvuruyu iptal etmişsin ben arıyorum bir yanlışlık olduğunu binama kadar fiber geldiğini binanın altında t11a kutusu olduğunu yeni konulmadığını yıllardır aktif olduğunu komşularımın kullandığını anlattığım halde nasıl ikinci başvurum da başvurduğum gün anında iptal edilir yıllar evvel superonline a geçerken nasıl bıraktıysam aynen öyle buldum telekomu bir arpa boyu yol alamamışlar,
Kış,Sabah,ttnet üzerinden yalın internet bağladıkları için ek ücret almalarına rağmen telefon hattını iptal etmeyip aylar sonra borcunuz var diye sms atan dolandırıcı firma,
Kış,Sabah,taşındım dolayısıyla hattımı nakil yaptırmak istiyorum ancak arkadaşlar o kadar ağır kanlı ki 1 haftadır en ufak aksiyonları yok bu süreçte doğalgaz  teledünya  elektrikve su açtırabildiğimi belirteyim kısaca reklamda fiber hizmette 56k olan firma,
Kış,Gece,o kadar reklam yapacağına adil kullanım kotasını biraz arttırsa daha iyi olabileceğini düşündüğüm marka,
Kış,Öğlen,her zamanki gibi çok ağır patlamıştır yine şu an bir çok servis çalışmıyor datacenter lar ağlıyor bu devirde 10 dakika da olsa internetin fişini çekmek akıl alır iş değil,
Kış,Öğlen,hani uzuuuunnnn uzun yazılırda en sonunda sonuç olarak diye bitirilir ya yazılarben yazımın sonucunu en başta yazıyorum allah belanı versin türk telekomsözlükteki en uzun yazıma sebebiyet veren bu çingene şirket çingene efenim 3 gündür beni telefonla aramakta ve son ödeme günü 2 gün önce olan 80tl fatura için beni 3günde iki defa aramakta ve telefonun ucundaki tuba isimli ablamızz uuuuzzzzuuuunnnnnnnnn uzuuuunnnnnnn yasal takibi başlatacagını anlatmaktadır dilimin ucuna gelen agız dolusu sinkaflı kelimeleri yutkunarak kendilerine uygun bir dille izlemiş oldukları bu çingene politikanın bu ülkee bi anlam ifade etmediğini şahsını ayırarak bu kadar paraya muhtac bu kadar aç bi şirketin bu topraklarda yeri olmadıgını anlattıgım halde telefondaki ablamız duruma alınmış ve bugun bana yeniden atarlı giderli konuşmuştur hergün nefret etmek için binlerce neden buldugum bu cografyada tiksinmek için yenibir neden çıkmış avea aracılıgı ile 39 tlye sınırsız biyfindiiiii sloganı ile kanımı emen şirkete nerdeyse 2 yıl boyunca ortalama 70 tl ödemiş bir müşteri olarak ödedediğim her kuruş haram zehir zıkkım olsun die beddua ediyorum 80 tl değil 800 tl olsa koymaz ama bu kadar aç gözlü ve çingene bir tahsilat politikası için aklıma gelen tek cümle go fuck yourself oluyo embesil 2gün değil 3ay olmuş anlarım yada 80 tl değil 80bin tl olur onada eyvallah sen nası karaktersiz bir şerefsizsin ki 80tl için 2günde 2 teli aramaya tenezül ediyosun şuan çalıştıgım şirkette alacak tahsilatında gecıkme yasıyo ama kuldur yarın öbür gün yollar kesişir bin tane yol arıyoruz uygun şekilde tahsilat için bu cingeneler 80tl için nerdeyse tahsilat mafyasına devredecekler alacagınısonuç olarak allah belanı versin tt ve iyi ki varsın ekşi sözlük içimizi döküyoruz arada ,
