Season,Time,Content,Sentiment
sonbahar,öğlen,mustafa filmi hakkında bu firma üzerine yapılan haberlerden sonra ortaya çıkan şöyle bir gerçek var ki  doğan grubu türkiyenin en büyük trolluduro değil de sözlüğünde hürriyet okur yorumları tadında entryler yaratacak bol bol bünye ile doluymuş onu da görmüş olduk bu sayede daha doğrusu aylardır görüyoruz da hiç bu kadar aleni olarak yüzümüze çarpılmamıştı bu kitlenin basın yoluyla manipulasyona ne kadar açık olduğu aynı bokun laciverdini geçen hafta digiturkblogger olayında da yaşamıştıkher atatürk vs diğerleri haberinde hezeyanlara kapılıp akıl ve mantık sınırlarını zorlayan kitleye acil şifalar diliyorum sorsak kendileri ülkenin en ileri ve akıllı kesimi olduklarını öne sürerler ama esasında en çok tongaya düşen ve her oltaya atlayan beyni yıkanmış bir kitle olduklarını gün be gün ispat ediyorlar ticari olarak da ülkenin en enayi kesimi bunlar üzerlerinden dönen ticaretin haddi hesabı yok ama farkında bile değil gariplerim yeter ki ürünün içinde atatürk ismi geçsin bankalarını da muziklerini de filmlerini de yiyecekleri çikolotayı şekeri de velhasıl tüm harcamalarını ona göre yapmaya hazırlar aralarından biri de çıkıp yeter milli önderimizi ticari metaya çevirdiğiniz demiyor diyemiyor zor tabi nasıl ki dinciler çıkıp yeter kardeşim başörtüsü başörtüsü başka mesele mi kalmadı diye soramayacaksa en az onlar kadar ezber ve dogma esiri olan kemalistler de çıkıp soramazlar o soruyu sıkıysa sorsunlar anında dışlanırlar ortamlarından ne de olsa çok zamandan beri kemalizm bir dünya görüşü değil bir kimliktir ısrarla yaratılmaya çalışılan yapan da kendileri biz ve onlar ayrımının bir tarafı sadecesiz devam edin hala hurriyet en başta doğan grubunun manipulatif haberlerine atlamaya mustafa kemali kıçınızdan anlamaya ve onun üzerinden kendinizi kullandırmaya bir gün sizi nasıl yediklerine uyanırsınız inşallah,
sonbahar,öğlen,aşağıdaki basın açıklamasını yapmıştırbazı  yayın organlarında turkcell’in ‘mustafa’ filmine sponsor olmamasıyla ilgili çıkan  haberler gerçeği yansıtmamakta ve kamuoyunu yanlış yönlendirmektedirülkemizin kurtarıcısı cumhuriyetimizin kurucusu  dünya tarihinin en önemli liderlerinden ulu önder atatürk’ü hem yurt içinde hem de yurt dışında tanıtacak projeler bizi heyecanlandırdığından ‘mustafa’ filminin sponsorluk önerisini değerlendirdik çalışmalarına saygı duyduğumuz proje yapımcısıyla yaptığımız ön görüşmelerde  filmin beklentimiz yönünde atatürk’ün liderliğini dehasını ve kahramanlığını dünyaya tanıtmaktan çok atatürk’ün özel hayatına odaklanan bir film olduğunu görünce projede yer almayı tercih etmedik gelecekte de ulu önder atatürk’ü dünyaya tanıtacak ve tarihin en önemli liderlerinden birisi olduğunu vurgulayacak projeleri desteklemekten gurur duyacağız  kalbi türkiye’ye hizmet için atan turkcell ailesi olarak ülkemiz için çalışmaya devam edeceğizbenzer yorumları bir kez daha tekrar etmeye gerek yok olay doğan grubu tarafından hazırlanmış saçmasapan bir saldırıdır atatürkün adını kendi adi amaçlarına alet edip böyle bir karalama kampanyasına girişmelerinden dolayı da bu olayda asıl kınanması gereken grup doğan grubunun ta kendisidir67 eylül olaylarına yol açmış binlerce insanın hayatını kaybetmesine ya da yerini yurdunu terkedip gitmesine sebep olmuş taktiklerin gün gelip de numara taşınabilirliği gibi gerzekçe bir gerekçe için yeniden cepten çıkarılmasına ise söyleyecek laf bulamıyorum ne yani buna inanıp numaranızı mı taşıyacaksınız cumhuriyet mitinglerinde neredeydiniz o zaman ülke elden gidiyor siz hala numaranızı taşıyın anasını satayım,
sonbahar,sabah,yıllardır beni kazıklamasının acısını cıkarmanın yolunu kesfettigim gsm operatoru neymis demekki simdi su an ben bir ataturk filmi cekiyorum ulan desem bana destek vermek sponsor olmak zorunda olan yoksa vatan haini olacak sirketbkz vay vay vay,
i̇lkbahar,öğlen,daha hala salak saçma yorumlar alan firma yuh diyorum artık bendedim bilebak ne diyor açıklamada çalışmalarına saygı duyduğumuz proje yapımcısıyla yaptığımız ön görüşmelerde filmin beklentimiz yönünde yani proje yapımcısı sonradan değişmediğine zaten bu arkadaşlar can dündarın milliyette çalıştığını da biliyor olduklarına göre beğenmemiş işte adamlar dediği gibi projeyi ne alakası var bunun aydın doğan ile milliyet ile atatürk ile bırakın şu her olayın ardında bir gizem aramayı yaedit a whiskey go go mahlaslı yazarımızın bir meramı var idi bu konudayok olmuş ona istinaden edit girmiş idim lakin bizim bu edit de sayesinde piç gibi ortada kaldı böyle ne yapalım bu hale getirenler utansın,
kış,akşam,düpedüz kendini uyanık sanan atalarımızın bahsettiği ev sahibini bastıran yavuz hırsız dün turkcell ebülten kampanyasına üye oldum ve 02 ocak tarihinde 100 dakikalık konuşmamın geçerli olduğuna dair konfirmasyon mesajı aldım fakat online işlem merkezinden kontrol yaptığımda bu sürenin aktive edilmediğini ve alo 60 paketimden yaklaşık 30 dakikanın harcandığını fark ettim telefonla turkcelle ulaşmak imkansız neredeyse 15 dakika hatta bekledim ama müşteri temsilcisine ulaşamadım bunu müteakip kendi web sitelerinden mesaj attım bu mesajıma da bir dönüş yapılmadığı için bugün yoğun mücadelerden sonra müşteri temsilcisine ulaşmayı sonunda başardım daha önce de yaşadığım tecrübelerden net olarak hatırladığım sistemlerimizde arıza var ekranları göremiyoruz cevabını aldım o zaman sistemleriniz düzelince beni arar mısınız deyince iş akışımız buna müsade etmiyor cevabını aldım madem geri dönemiyorsunuz o internet modülü ne işe yarıyor demek ki dönebiliyorsunuz dönemiyorsanız da milleti kandırmak için mi o modül cevabını yapıştırınca kem ve küm cevabını aldımey şahan gökbahar lafım sana biz ki kemal sunal ve bir reklam karakterini canlandırdığı 100 numaralı adamla büyümüş bir nesiliz duydum ki kendini kemal sunalla kıyaslarmışsın ahmet çakarlaşmak istemiyorum ve sana adam değilsin demiyorum elbette ama biraz adamsan recep ivedik filminin başında aynı benim gibi adamsın o yüzden bu cüzdanı sana getireceğim diyen recep gibi 100 numaralı adamdaki şaban gibi delikanlılık yaparsın da turkcell reklamlarından bir hukuki yol bulup recep karakterini çekersin yoksa belki çok zengin olursun ama sittin sene kemal sunalın tırnağı bile olamazsın,
kış,sabah,turkcellle bağlan hayata adlı jingleı aksi bir görüş bildirilinceye kadar egberto gismontiden arak olan ve olacak kurumdur merak edenlere ise parça hakkında daha detaylı bilgibkz turkcell le baglan hayatayedek ruh,
kış,sabah,bu gune kadar uyaniklik yapan ve bu nedenle bir cok musterisinin guvenini kaybetmis operator zamaninda cepten attiklari sinirsiz internet icin evet yaz mesajiyla her ay 200 lira fatura odeyen beni 9 lira icin sinir etmis sinirsiz diyerek 20 mb internet paketi satmislardir ayrica sadece cepten giriliyordubenzer bir kampanya da haftada 2 gun icin geliyor,
kış,öğlen,haftada iki gün bedava konuşma kampanyasını tekrar başlatmış olan gsm operatörü yalnız kampanya 1 marta kadar geçerli olmasına rağmen kampanyadan yararlanabilmek için 2009 boyunca turkcelli olma sözü vermek gerekiyor sözden dönmenin cezası ise 40 lira tamam yani hatrı sayılır miktarda müşteri kaybettiniz ama böyle para cezası kesme gibi çakallıklar yapmaktansa diğer operatörler gibi cazip tarifeler sunarak müşterilerinizi elinizde tutmaya çalışsanız hatta o zaman var olanları korumakla kalmazsınız abone sayınız da artar belki,
kış,akşam,1mb internet kullanım ücreti tam 84ytldir paket kullanınca on yuz bin kat daha ucuza geliyor ama onun dışında resmen soygun,
kış,akşam,mobil imza için 2 gün de toplam 9 turkcell extra ve 15 musteri temsilcisiyle muhatap olmama göz yuman verdiği hizmeti yaygınlaştırmamak adına sınıflandıran numara taşıma telaşı gelmeden önce kazık üstüne kazık sokmuş olan türkiyenin en iyi gsm oparatoru,
kış,sabah,dünyanın en geniş gsm ve gprs uluslararası dolaşımroaming listesine sahip operatörü,
kış,sabah,haftada 2 gün bedava konuşma kampanyası öncesinde aylık 12 ytlyi geçmeyen faturalarımızın kampanya sonrası 25 ytlye çıkması ile bizi dumura uğratmış kendisini terk etme isteğimizi gazlamış nasıl mantıkla işliyor olduğunu merak ettirmiş gsm şirketi,
kış,akşam,elindekinin kıymetini bilen operatörnumara taşınabilirliğini önceleri istemeyen bu firma uygulamayı kendi lehine çevirmeyi başardıavea ve vodafone armut toplarken gitti yine kampanyalar yapıp elindekini tutmayı başardıböyle bir ortamda diğerlerinin çok daha fazla takla atmasını beklerdim,
kış,akşam,her sektörde olduğu gibi ilk olmanın avantajını deli gibi kullanan operatör uzunca bir süre tek de olsa her daim ilk olmak muhteşemdir e türk halkı da maymun iştahlı gördüğünü denemeden bırakmaz cep telefonlarına dolayısıyla turkcelle saldırdı unutmayın 532li hatların gerek fors gerekse de aptal saptal efsanelerle satıldığı bir memlekette yaşıyoruz,
sonbahar,akşam,kayserisporun sponsoru gsm şirketi,
sonbahar,akşam,bu ülke aydın doğan ve onun kartel medyasından kurtulmadığı sürece hiçbir zaman ileriye doğru gidemeyecektir bu kadar enrty girildi neymiş turkcell mustafa filmine sponsor olmamış olmasın kime ne neymiş millet turkcelli  bırakacakmış kardeşim bu ülkenin 2 adet daha gsm operatörü daha var onlar satılırken neredeydiniz neden o zaman bu kadar tepki göztermediniz 10 yıldır turkcell  kullanıyorum böyle bir sebebden dolayı asla operatörümü değiştirmem son günlerde 2 şirket üzerine bok atma devam ediyor biri turkcell diğeri digiturk  kimin bu iki firma mehmet emin karamehmetin  bu iki firmada her yönüyle türkiyenin en iyi ve en profesyonelce yönetilen şirketi çalışana en çok değer veren 2 firma ne zaman okuma ve araştırma yapmaya başlarsak ancak o zaman bu atılan bokların neden ve ne için yapılduğını anlayabileceğiz,
sonbahar,akşam,mustafa isimli dokumantere sponsor olmaktan vazgeçen kuruluş sponsor olmaktan vazgeçerek kanımca çok isabetli bir karar vermiş olan kuruluştur aynı zamanda zira filmi gördüm ve atamıza tapan bir insan olarak üzücü buldum ne yalan söyleyeyim,
sonbahar,sabah,türkiyenin en dürüst firması herhalde  doğan grubunun ne olduğu hakkında herkesin az çok bilgisi var ancak turkcell ne yüce bir firmaymış da haberimiz yokmuş  daha dün cep faturalarından  habersiz değiştirilen tarifelerden   ağlayanlar kendi arkadaşlarım için konuşuyorum bugün turkcellin koruyucu meleği olmuş  dincilerin bu derin turkcell savunuculuğunu anlıyorum da  aklı selim insanlara şaşıyorumedit can dündar ın da belirttiği gibi  turkcellin yaptığı yanlış sözleşme de yapılmadığı için iyimser tahminle afişler vs hazırlandıktan sonra son dakikada sponsorluktan vazgeçmesi,
sonbahar,sabah,can dundarin musatafa adiyla cektigi belgesel sponsorlugundan son anda cekilen gsm operatoru burada esas problem turkcellin sponsorluktan cekilmesi degildir neye sponsor oldugunu bilmeden sponsor olmaktir bunu ben birey olarak yapsam hadi neyse yapan turkiyenin en buyuk firmalarindan taninirlik olarak da en basta olanlardan biridir toplumun bu kadar hassas oldugu bir liderle son zamanlarda da alttan altan karalanmaya calisilan bir liderin turkiye cumhuriyetinin kurucusu ataturkun belgeseli cekiliyorsa bence son anda cekilme hakki yoktur eger kurumsalsan ya girmeyeceksin bu ise ya da bitireceksin hakli olabilir toplumun belli bir kesiminin tepkisini cekmek istemeyebilir ama boyle bir dusuncesi varsa en basta projeye katilmamasi gerekir o zaman da kimse turkcelle niye sponsor olmadin diye sormaz ayrica turkcell sponsorluktan cekiliyor sabanci giriyor aninda sponsor bulunuyor demekki cok da riskli bir sey degil simdi ne oldu ister istemez hatta belkide toplumda inciltmek istemedigi kesimi daha da inciltti kanimca son zamanlarda turkcelin yaptigi en kotu halkla iliskiler olayidir,
sonbahar,öğlen,eskiden mesaj atarak taciz ederken yeterli olmadı galiba artık arayarak taciz eden kişilik hakları nedir bilmeyen şirket sizi 4440532 nolu telefondan xxx kampanyasından haberdar etmek için en olmadık yerde en olmadık zamanda arayabilen üstelik telesekreterle bu işi yapan bir gsm şirketidir ne yazık ki,
sonbahar,öğlen,9 kasim 2008 tarihinde saatler 09 oh be,
sonbahar,öğlen,toplam kaliteyi ses kalitesinden ibaret sanan telefon operatörü diğer kaliteler ve prosedürlerden ne haber mesela uygun fiyata hizmet sunmak gibi kaliteli pahalıysa ne yapayım ben onu ya da nasıl alayım hadi sen söyle ha canım kardeşim,
sonbahar,öğlen,kafalarina gore rakip gsm sirketteki aboneleri arayip kendileri hakkinda bilgi vermek isteyen bir sirketmis ilgilenmiyorum dedim ama once adimi sorduklari icin kek gibi verdim  bir de arayan kizcagizi ciddi ciddi robot zannettim bir süre,
sonbahar,öğlen,4440532yi arayıp reklam bilgilendirme vs mesajlarını telefonlarını almak istemediğini belirtenleri aramayan mesaj atmayan şirkettir evet ama bunu yaparken bir sınıflandırmaları yoktur abone numarasından değil de üstte isim yazarak gelen hani yollayanın bir numarası yoktur sadece adı vardır ya da 3562 gibi servis numarası vardır ya her türlü mesajı alamaz olursunuz örneğin bağlı olduğunuz meslek odası yapacağı duyuruları bu şekilde gönderiyorsa üye olduğunuz dernekler duyurularını bu yolla yapıyorlarsa hiçbirini alamazsınız turkcell çağrı merkezinde çalışan süper zekalı elemanlara kardeşim meslek odamdan üye olduğum derneklerden falan mesajlar gelsin ama turkcell reklamları banka reklamları flört servisi bilmemnesi logo melodi hede hödüsü gelmesin derseniz böyle bir hizmetimiz yok derler böyle bir kategorizasyon vardır belki mutlaka vardır tüm mesajlar aynı kategoriden gitmiyordur kesin ama bundan süper zekalı turkcell çalışanlarının haberi yoktur nasıl ayarlayacaklarını bilmezler ya da işlerine gelmez üşenirler ya komple kapatır ya komple açarlarkısacası meslek odasından üye olduğunuz derneklerden falan mesaj alan biriyseniz turkcell reklamlarına mahkumsunuzdur kapattırırsanız gelmesi gereken mesajlar da gelmez olur,
sonbahar,öğlen,bkz turkcell in mustafa filmine destekten vazgecmesiprancaise,
sonbahar,akşam,kendilerine hüseyine sponsor olmak yakışır,
sonbahar,akşam,dakikada bir kampanya ürettiği için sürekli mesaj atan operatör ama kendini çok akıllı zannediyor gülüyorum bazen kendisine mesaj atmış geçen bana diyor ki ayda 40 adede yakın sms atıyorsun gel sms 50 kampanyasına geç 105 yerine 6 ytl öde bir an düşündüm geçeyim mi diye sonra vazgeçtim dün yine mesaj atmışlar yine kabul etmedim bugün internetten girdim faturama baktım sadece 2 ytllik sms göndermişim 4 ytl nedir ki çerez parası demeyin yılda 50 lira yapıyor 50 liraya market alışverişi yapar karnımı doyururum harcımın 6da birini öderim 3 hafta yetecek akbil doldururum,
sonbahar,akşam,promosyon mesajlarını gönderirken ara sıra saatin kaç olduğunu şaşıran operatör dün gece saat 2230 civarında gelen mesaj yaklaşık olarak şöyledir 3 ytl ye bugün sevdiklerinizle turkcellden turkcelle istediğiniz kadar konuşun bedava yazıp zıpzıpzıpzıp a gönderin anladığım kadarıyla saat mevhumları şaşmış arkadaşların ya da ben yollıyım da belki bi sazan düşer diye düşünmüş olsalar gerek,
sonbahar,akşam,müşteri temsilcisi sahibi olduğum faturalı hattı arayarak faturalarınız aylık ortalama şudur şöyle bir kampanyamız var kabul ederseniz aylık şu kadar sabit ücret ödeyip daha fazla konuşabilirsiniz artı bilmem kaç sms bedava internet bok püsür bedava diye telefonda brifing verdi sundukları fiyatlar avantajlı olduğundan kabul ettim ve bahsettikleri tarifeyi kullanmaya başladım bir ay bir şey olmadı ikinci ay faturamın çok fazla gelmiş olduğunu farkettim müşteri temsilcisini aradım adı merve olan tatlı sesli bayan sanırım her zamanki yapmacık kibarlığıyla telefonu açıp yardımcı olmak istediğini belirtti derdimi anlatıp sorularımı sorduğumda tarifede değişiklik olduğunu ve ücret artışının yapıldığını söyledilermüşteri temsilcisine sorduğum yeni geçtiğim tarifeye neden bir ay sonra zam yapıldı madem kullandığım tarifeye zam yapıldı bundan neden benim haberim olmuyor da faturada görüyorumsorularına sürekli içinde anlıyorum ifadesinin yer aldığı kaçamak cevaplar aldım ne anlıyosun mına koyim diyesim vardı fakat ben de merveye karşı kibar olmalıydım sesi de çok güzeldi merveninher servisin indirimi kampanyası zırt pırt mesaj gönderiyorken kendi tarifeme henüz bir ay olmasına rağmen yapılan fahiş zammın neden en azından bir sms ile belirtilmediğini sordum merveye bir süre bir şey demedi sonra bi sn dedi ardından bir melodi dinlemeye başladım yaklaşık bir dakika sonra merve tekrar telefondaydı bana bu aylık faturamı bir kereye mahsus normal tarife üzerinden ödeyebileceğimi ama bir dahaki ay yeni tarife üzerinden ödemem gerektiğini belirten bir konuşma yaptı sesindeki anlayışlı tavır gitmiş titrek gergin bir hal almıştı merve belli ki bana kızmıştı ben tarifemi iptal ettirmek istediğimi belirttiğimde tekrar bir sn diyerek izin istedi geldiğinde isterseniz size yeni tarifenin avantajlarından bahsedeyim şeklinde isteğimin cevabını askıda bırakarak şirin bir giriş yaptı ben tekrar tarifemi iptal ettirmek istediğimi en kısa sürede hattımı da iptal ettireceğimi söyleyerek gerekeni yapmasını rica ettim mervem bir iç çekerek güvenlik doğrulaması yapmak istedi konuşmanın başında yaptığını hatırlattım bana anlamayan bir çocuğa öğretmeninin bulunduğu serzeniş gibi tekrar yapması gerektiğini söyledi tüm işlemler bittikten sonra merveciğim size başka nasıl yardımcı olabilirim dedi bezmiş bir ses tonuyla kim bilir belki başka yerde başka zamanda diyebildim sadece bunları okuyorsan öpüyorum seni merve bak ben hattımı da kapattırdım çık ordan aveaya vodafonea falan geç özlüyorum seni,
