Season,Time,Content,Sentiment
İlkbahar,Öğlen,güzel mağazalara fakat kötü bir online satış sitesine sahip firma mağazalarında başka pek çok yerde bulamayacağınız şeyleri bulabiliyorsunuz çoğu firma hep çok satılan piyasa ürünleri getirirken vatan bu ürünleri de getiriyor ancak online satış sitesi çok kötü ürünleri çeşitli özelliklere göre seçip sıralamak konusunda çok gerideler,
İlkbahar,Öğlen,asus notebook aldım internet üzerinden günlük yapılan kampanyalarla piyasa fiyatının 40 altında bir fiyata hem de çatur çatur kullanıyorum problemsiz,
İlkbahar,Öğlen,ürünleri diğer elektronik eşya satan mağazalara göre çok daha uygun fiyatlı ayrıca internetten hoparlör siparişi verdiğimde ertesi gün hoparlörleri elimde bulmamla takdirimi kazanmıştır,
İlkbahar,Öğlen,internetten birlikte satın aldığım 2 adet ürünü makul bir zaman içinde tek bir kutu içinde ücretsiz kargoyla göndererek takdirimi kazanmış şirket ücretsiz kargo için gerekli en az alışveriş tutarı 75 tl,
İlkbahar,Akşam,dün ve bugün doktorlara 20 indirimli alışveriş imkanı sunmuş olan firmaişin kötüsü ben bunu az önce öğrendim,
İlkbahar,Akşam,electroworld varken düşünülmemesi gerekendir zira her üründe vatan bilgisayar daha pahalıdır hatta gold bilgisayar dan bile daha pahalı,
İlkbahar,Öğlen,internetten aldığım üründe hızlı gönderi ibaresi olmasına karşı 3 gündür kargolamayan şirket nedenini sorduğumda kredi kartı güvenlik kontrolünün tamamlanması bekleniyor gibi gudik bi cevap vermişlerdirbkz fikir,
İlkbahar,Akşam,bunun online sipariş takibi kısmı bokum gibidir afedersiniz bundan bir bir bucuk ay önce bir pazartesi gecesi internet üzerinden kulaklık siparişi verdim ankara şubesi stoklarında varmış beklemeye başladık salı çarşamba perşembe geçti takip kısmında hala kargoya verilmeye hazır yazıyor ülen kulaklığı kendi haline bıraksanız 4 günde ankaradan izmite gelirdi nasıl kargoymuş bu diyerek cuma günü aradım bunları kem küm falan filan derken haftasonu giriyor araya pazartesi elinizde olur cevabından sonra elemanın suratına kapattım telefonu haliyle 8ir süre sonra birşey sormak için evi aradığımda ise babam demez mi kargon geldi diye sevinmem lazım sevinemiyorum telefonda dellenmişim bir kere adamlar ürünün kargoya verildiğinden habersizler lan böyle saçmalık olur mu e haliyle ilk ve son alışverişim oldu kendilerinden teslimattan sonra da bir güzel mail döşendim kendilerine ürünü eksiksiz ve 35 gün gibi normal sayılabilecek bir sürede teslim ederken müşteri kaybeden tek firma da bunlardır sanırım teşekkürler vatan bilgisayarps benim kulaklık hala kargoya verilmeye hazır vay anasını sayın seyirciler demek istiyorum,
İlkbahar,Öğlen,eğer ki yanılmıyorsam internet üzerinden sipariş verirken onay ekranlarında kargo ücretinin 10 lira olduğuna dair bir ibare göstermiyorlar müşterilerine sıkça sorulan sorularda bir soru altına not düşüyorlar sadece sonra ucuza aldım diye sevindiğiniz şeyin neredeyse normal fiyatına denk geldiğini görüyorsunuz normalde ben bu kadar yüksek kargo ücreti hiç ödemedim taş çatlasa 67 lira tutuyor yani 3 lira için bu kadar laf ettiğine değer mi derseniz de ederim tabii buna danışıklı soygun derler,
İlkbahar,Öğlen,uzun araştırmalar sonunda piyasada en uygun fiyata bulup sipariş ettiğim netbooku 48 saat içinde elime ulaştıran şirket fakat görüyorum ki millette genel bir memnuniyetsizlik hakim bilemedim yani,
İlkbahar,Öğlen,aldıgım laptopı  üstüne binbir tane program kurmama ragmen   ufacık bir cızırtı halindeki harddisk sesinden dolayı test sonucunda sorun olmamasına rağmen ısrarım üzerine sorunsuzca bilgisayarı değiştiren firmadır kasa önü kuyruk süresi yüzünden alışveriş yapma isteğimi azalttıklarını buradan yetkililere seslenmek isterimcebimden esek yüküyle para cikiyor bir de kan ter icinde sıra bekliyorum arttırın şu kasa sayısını efendim,
İlkbahar,Akşam,girişinde vatan şaşmaz maketiyle hoş geldiniz diyor hani onun adı da vatan ya o bakımdan çok zekice olmuş amk,
İlkbahar,Gece,piyasa fiyatı 499 tl olan telefonu 480e aldım diye sevinirken 3 gün sonra burda 406 tl etiketle görüp saç baş yoldurtan firma indirim nedeni palmiye avmye yeni açtıkları mağaza kasalarıysa aşırı yavaş ve kasiyerler çok gevşek atlıyodum elemanın üstüne sonlara doğru,
İlkbahar,Öğlen,rezalet bir satış sonrası destek hizmetine sahip firma,
Sonbahar,Sabah,çağrı merkezini herhangi bir arayışımda şimdiye dek bekleyen müşteriler içinde ilk 10a girmeyi başaramadığım firma worldcard a yüzde 25 indirim yapmasalardı görürdü onlar ya neyse bişey demiyorum,
Sonbahar,Sabah,oldu olacak kapısına world kartı olmayan giremez yazsınlar olsun bitsin lan oğlum peşin para versem bile geçiriyorsunuz manyak mısınız,
Sonbahar,Öğlen,satış sonrası hizmetleri çok yavaş ve yetersiz,
Sonbahar,Öğlen,alındıktan 5 ay sonra bozulan wd marka harici depolama cihazımı sorgusuz sualsiz kabul edip 10 iş günü içersinde yenisi ile değiştirmiş şirket,
Sonbahar,Sabah,internet şubesinden satın aldığım 23 inç lg monitörü ankara şubesi monitör çok büyük bahanesi ile geri almış para iadesi yapmıştır   teknosadan satın aldığım bozuk kabloyu geri verirken attığım taklalar düşünülürse müşteri hizmetleri konusunda fena değiller gibi gözüküyor internetten satın almış olmamın da bir etkisi olmuş olabilir bkz cayma hakkı,
Sonbahar,Akşam,internetten alışveriş yaparken 3d ile ödeme yapmadığım için benden nüfus cüzdanı fotokopisi kredi kartımın ön yüz fotokopisi ve de bir form doldurup göndermemi isteyen muhteşem firma  müşteri hizmetlerini aradığımda bir dövmedikleri kaldı belge göndermek istemiyorum iptal edin siparişimi dediğimde ise sanki kendi kredi kartımla hırsızlık yapıyormuşum gibi davrandılarbir gün sonra verdiğim siparişi de kendi kendilerine iptal edip bir mail bile göndermemişler müşteri hizmetlerine mail attığımda kargo takip numarası bile göndermeyi başardılar şu anda öyle bir durumdayım ki farklı kredi kartımla aldığım 50 mm lensim var ama fotoğraf makinası siparişimi nedensiz iptal ettikleri için takabileceğim bir makinam yok daha da internet sitelerinden alışveriş yapmam,
Sonbahar,Akşam,dolar kurunu piyasa degerinden yuksek hesaplayan sirket dun baktim dolari 1865 olarak almislardi internetten baktigimda ise  1855 olarak gosteriyodu,
Sonbahar,Sabah,fifa 2012 yi  bir gün önce 120ye satarken aç gözlülük yüzünden birden fiyatı 147ye yükseltmiştir uyanıklar sizi,
Sonbahar,Akşam,siz istemezseniz zahmet edip kargo takip numarası göndermiyorlar neyse 25 indirim hatrına bişey demiyorum,
Sonbahar,Akşam,sitesi yıllardır doğru düzgün çalışmayan firma inanılmaz yavaş ilk açıldığından beri,
Sonbahar,Sabah,2930 ekim 2011 tarihleri arasında mağazalarında world ve axess kartlara 10 taksit 25 indirim uygulayan firma,
Sonbahar,Sabah,2627 ekim 2011 tarihleri arasında ürünlerine 15 zam yapan firma,
Sonbahar,Sabah,15 zam yapıp bunun üzerinden 25 indirim yapıyorsa totalde 1375 indirim uyguluyor demektir aynşıtayn was here,
Sonbahar,Sabah,sattığı ayıplı ürünü değiştirmekten imtina eden ve satttığı ürünün arkasında durmayan firma dikkat etmek lazım bu firmadan aldığımız hedeler her an elimizde patlayabilir bir arkadaşımın şikayetini olduğu gibi paylaşıyorum 10 gün önce 15 ekim de antalya vatan bilgisayar konyaaltı şubesinden i5 işlemcili 4gb ram dell inspiron 5110 notebook aldım bilgisayarın ara sıra donup kilitlenmesi ve fanın sürekli çalışması üzerine antalya vatan bilgisayar lara şubesine götürdüm iade etmek istediğimi beyan ettim diğer şubelerde de bu bilgisayardan olmadığını 12 ilde 1 ya da 2 adet olduğunu onların da teşhir ürünü olduğunu söyleyip iade almak yerine format attılar 12 gün kullanın deneyin dediler aynı akşam bilgisayarın yine donma yaptığını görüp donma görüntülerini cep telefonuma kaydettim ve vatan bilgisayar müşteri hizmetlerindeki arkadaşlara mail olarak ilettim ürünü iade etmek üzere 24 ekimde saat 1900 sularında vatan bilgisayar konyaaltı şubesine tekrar gittim tekrardan ariza açtılar ve tekrar inceleyeceklerini söylediler bu işlemin daha önce de yapıldığını beyan ettim 2nci arıza kaydını iptal ettiler arızalı  ayıplı olmasına rağmen ürünü geri almamak için ince kılcal çizikler var diye servis tutanağı yazmışlar nihayet 24 ekimde beni dell teknik servise yönlendirdiler 0811li dell in ücretsiz numarası cep telefonundan aranmadığı için elimde notebook ile mahalledeki ankesörlerde görüşmeler yaptım teknik servis yetkilileri sokakta bana uzaktan tarama yaptırdılar ve daha 9 günlük ürünün anakart ve hard diskinin değişmesi gerektiğini söyleyip arızayı kabul ettiler dell kabul etti ürünün ayıplı olduğunu peki ya vatan bilgisayar niye uğraştırdı nerede tüketici hakları,
Sonbahar,Öğlen,indirim yaptık diyollar ama internetten alamıyorum kardeşim telefonu sürekli hata oluştu bankanızı arayın uyarısı çıkıyor arıyosun bankayı işlem görünmüyo diyolar ne biçim iş anlamadım ben,
Sonbahar,Öğlen,bu haftasonu yaptigi kampanyayla macbook airin en dusuk donanimlisini 2000 lira gibi turkiye icin cok dusuk bir fiyattan musteriye sunmaktadir,
Sonbahar,Gece,16 ekimde sipariş ettiğim dvd playerı hala göndermeyen ancak bu süre zarfında aynı ürünün sayfasına bu fiyata son 90 ürün şeklinde bir ibare koyup an itibarıyla stoğunu 23e kadar indirmiş firma satıyor fakat göndermiyor bu arada ben bu indirimli kampanya başlamadan yüksek fiyattan almıştım şimdi siparişi iptal edip yeniden alsam kara geçmem gerek ama geçmiyorum neden vatandan sipariş iptal edip parayı geri almayı bir dene de dostum sonra sor neden diye üstelik yeniden vereceğim siparişi de önümüzdeki yaza yollar bunlarbu da söz konusu ürün stokları tamamen erittiler ve ben hala bekliyorum zaytung haberi gibi bir daha sizden alışveriş yaparsam beni havada karada her pozisyonda evire çevire siksinler,
Sonbahar,Akşam,emin olduğum bir şey var vatan bilgisayar ön sipariş nedir bilmiyorbattlefield 3 satın aldım buradan ön siparişli olarak parasını ödeyeli epey oluyor ama oyun elimde değil yurtdışını boşverdim yurtiçindeki diğer alternatiflerine yani rakiplerine bakıyorum adamlar dağıtmışlar oyunu herkes oynuyorönce mesaj attım ilgili birimlere iletildi dediler ama ilgili birimden bir cevap iletmediler dedim bir yorum gireyim bununla ilgli ağır bir dil de kullanmadım ama editörleri uygun bulup da yayınlamaya tenezzül etmediler sanırım sütte leke olur bizde leke olmaz düsturunu benimsiyorlarburaya yazılan diğer olumsuz yorumları da okumuştum ama ne kadar kötü olabilir ki dedim ben dersimi aldım bu kafayla giderlerse işleri zor vatan bilgisayar yetkilisi buraya bakınıza bakınızbkz ön sipariş,
Sonbahar,Akşam,bugün fm 2012 almak için ziyaret ettiğim bilgisayarcı 60 tele gibi güzel bir fiyata kapattık fakat o sıra neydi arkadaş abartmıyorum 40 dakika bekledim beklerken oyunun cracki çıkacak diye korktum crack henüz çıkmadı ama kimse bana kırk dakikamı geri veremez hemde böylesine zamanımın değerli olduğu bir yıldadahada gitmem arkadaşedit bahsettiğim ankara söğütözündeki vatandır,
Sonbahar,Akşam,cevizlibağdaki yerinde fm 2012 yok bitmiş hatta web sitesinde de bitmiş hiç kalmamış bir tane bile bugün ben gidip ellerim bomboş geri döndüm üzüldüm içim sıkıldı,
Sonbahar,Öğlen,müşteri ilişkilerinde gayet başarısız olduklarını mesajıma 4 günde verilmeyen cevap ve telefon görüşmesinde temsilciden yediğim azar ile kanıtlayan şirket kısacası internetten alışveriş yapılmaması gereken firmaların başına ekledim kendilerini,
Sonbahar,Gece,yeni ve gözde bir oyunun bulunmaması ne kadar büyük bir eksi de olsa daha büyüğü ön siparişle getiriyoruz oyunu herkesten önce siz oynayacaksınız deyip oyun piyasaya çıktıktan 4 gün sonra kargolanmasıbattlefield 3 için bunu yaşatmışlar oyun severlerekimler yönetiyor bilmiyorum ama büyük bir fiyaskonun altına imza attıklarını bilmeleri lazımön sipariş olmuş 4 gün sonra siparişalkol var mı acaba,
Sonbahar,Gece,iki gündür devam eden yüzde 25 indirimiyle bir sürü ürün ile beraber uzun süredir izlediğim core i5 işlemcili 11 inçlik macbook airi neredeyse amerika fiyatına satmış firmadır,
Sonbahar,Gece,web siteleri rezalet hızda çalışan sıkça cevap vermeyen ve bir bilgisayar toplama sihirbazı dahi olmayan bilgisayar satıcısı saçma değil mi ey vatan bilgisayar bilişimin içinde olan sen değil misin,
Sonbahar,Sabah,4445656 diye bir çağrı merkezleri var aramanızın dakikası bilmemkaç kuruş para yazan burayı her 15 denemede bir zor düşürürsünüz düştüğü zaman ise 1015 civarı bir sıra numaranız olacaktır 45 dk beklersiniz sıranın gelmesini tam sıra gelirken ses anons eder aradığınız için teşekkür ederiz ve telefon kapanır bu bir değil üç değil her seferinde böylenitekim parayı çağrı merkezinin aranmasından sağlıyorlar belli ki hadi para kazanıyorsunuz bari hizmet verin o da yok,
Sonbahar,Öğlen,şimdi bu firmada 18 indirim varsa bu onun asıl fiyatıdır bir kere kanmayınız 20 indirim varsa indirim 2 25 indirim varsa arada bindirim de olduğundan indirim 5 falan olur öyle bir firma işte bu arada kampanyalı ürünlerde kargo ücreti kapıda karşısınıza çıkıyor onu hesaba bile katmadım düşünün yani,
Sonbahar,Öğlen,indirim kampanyasında microsoft office 2010 almaya çalışmama rağmen 5 denememde de hiçbir sorunu olmayan kredi kartımı reddetmiş sorunlu bir siteye sahip firma baktım olacak gibi değil hepsiburadadan alayım dedim sorunsuz şekilde hepsiburada parayı alabildi karttan acilen web sitelerindeki satış sistemini yenilemeleri lazım,
Sonbahar,Öğlen,25 indirim kampanyasında piyasadaki en düşük fiyatı 1650 tl olan acer 3830tg dizüstü bilgisayarı 1370 tlye aldığım teknoloji firmasıdır ki bu da vatanın eski fiyatıyla değil piyasadaki en düşük fiyatla karşılaştırıldığında 17 gibi bir şey ediyor ayrıca 10 taksitle alırken 2 ay da taksit atlatma opsiyonunu kullandım taksitler iki ay sonra başlayacak reklam gibi bir şey oldu ama durum budur havadan bok atmaktan kolay bir şey olmadığından savunma ihtiyacı hissettim bu arada aldığım bilgisayar arızalı çıktı ve şu an serviste yenisini vermezlerse farklı bir entry ile geri dönüş de yapabilirim o ayrı,
Sonbahar,Akşam,kendilerinden 920 liraya aldığım tvyi bir hafta sonra teknosaya girdiğimde gördüm tepesinde süper indirim blabla yazıyordu eski fiyatı 1800 liraymış da lütfedip 1300e satıyorlarmış hey yavrum teknosanın süper indirimine bak hele,
İlkbahar,Akşam,lenovo marka netbooka bugün inanılmaz bir indirim yapmış olan firmabkz ,
İlkbahar,Öğlen,kasada ödeme yaparken aldığınız ürünün etiket fiyatından daha pahalıya satıldığı firma bunu söyleyincede indirime gittiler kasiyerlerin kasada 2 tllik indirim imkanı varmış bunu da böylece öğrenmiş oldum,
İlkbahar,Öğlen,balıkesire de bir şubesi açılmıştır,
İlkbahar,Sabah,3031 mayıs 2011 tarihlerinde bütün ürünlerinde 25 indirime giden firma,
İlkbahar,Öğlen,oyun paketindeki oyunu vermeyen bir teknoloji marketi   adının hemen altındaki nota dikkat buyurunuzaylardır değişmeden duruyor ama her ihtimale karşı caps,
